u,g,r,i,z,class,redshift,redshift_err
15.95913,15.0658,14.53783,14.10077,13.82018,GALAXY,0.04333655,5.16483e-06
17.67383,16.5361,16.16945,15.91462,15.79074,GALAXY,0.04331455,1.691417e-05
19.04679,18.95946,18.87659,18.66647,18.54265,QSO,2.039186,0.0005157772
19.42476,18.5745,18.12555,17.78429,17.74651,GALAXY,0.1756845,8.248539e-06
18.80197,16.85494,15.99127,15.56444,15.24756,GALAXY,0.04419151,1.421523e-05
19.21481,17.75846,17.05509,16.64917,16.39331,GALAXY,0.07912996,1.912569e-05
16.17712,15.12208,14.67536,14.44373,14.26523,GALAXY,0.0181166,9.995217e-06
19.47941,17.83782,16.92385,16.48921,16.15138,GALAXY,0.1075778,3.36131e-05
18.30451,17.03218,16.40095,15.97887,15.76074,GALAXY,0.1079669,5.021161e-06
19.55442,17.61829,16.68079,16.28371,15.9401,GALAXY,0.1012358,2.093627e-05
19.04859,17.62001,16.78491,16.3771,16.09034,GALAXY,0.1049813,3.499001e-05
19.27511,18.81992,18.71602,18.67594,18.60994,QSO,2.205053,0.000457826
17.96295,16.06639,15.25565,14.8704,14.56554,GALAXY,0.04253786,1.021774e-05
18.84406,17.31142,17.04411,16.8567,16.76365,GALAXY,0.03469948,5.81869e-06
19.15125,17.87685,17.39429,17.07907,16.86022,GALAXY,0.05119595,1.429024e-05
18.94802,17.36252,16.60623,16.18541,15.92929,GALAXY,0.07671884,1.552805e-05
17.7441,16.4478,15.8049,15.36484,15.10908,GALAXY,0.07680381,8.641417e-06
18.97659,17.81572,17.3971,17.17023,17.01518,GALAXY,0.02495551,6.029036e-06
19.10254,17.87506,17.26002,16.82995,16.60859,GALAXY,0.07667834,1.109941e-05
18.7705,17.87983,17.4019,16.97777,16.88663,GALAXY,0.1514611,7.092965e-06
19.16039,18.13042,17.73373,17.42391,17.30594,GALAXY,0.1084661,6.136657e-06
16.50916,14.43692,13.55411,13.11008,12.75913,GALAXY,0.02332293,5.758403e-06
18.58205,17.26751,16.86847,16.65693,16.50034,GALAXY,0.02359867,2.079256e-05
19.41657,17.5125,16.63179,16.15829,15.81187,GALAXY,0.1119676,2.747176e-05
18.70007,17.40892,16.75957,16.30827,16.08529,GALAXY,0.1117014,1.189699e-05
19.45351,17.82403,17.07909,16.65759,16.44321,GALAXY,0.1399704,3.722425e-05
18.85558,17.55541,17.04782,16.79234,16.69693,GALAXY,0.02335426,1.160154e-05
18.49783,17.2137,16.67869,16.31449,16.08865,GALAXY,0.08481333,8.648956e-06
19.09067,17.78508,17.30317,17.00911,16.82907,GALAXY,0.0497435,8.145756e-06
19.00274,18.92991,18.87251,18.59305,18.56403,QSO,1.732736,0.0001948357
19.49024,17.97007,17.10647,16.68295,16.34995,GALAXY,0.1568584,1.272053e-05
18.18472,17.99434,17.80829,17.8947,17.95604,QSO,1.002438,0.0002707085
19.44902,18.0354,17.31265,16.89609,16.60206,GALAXY,0.1006381,1.648492e-05
19.10684,17.34503,16.41762,15.92352,15.60057,GALAXY,0.09469812,7.509903e-06
18.97084,17.73497,16.95061,16.53885,16.27955,GALAXY,0.1289201,1.011793e-05
18.09685,16.84624,16.297,15.97049,15.77205,GALAXY,0.06512455,8.193707e-06
19.58512,18.33323,17.69438,17.36767,17.14857,GALAXY,0.1076099,6.977965e-06
17.91526,16.40521,15.63607,15.26509,14.92472,GALAXY,0.02299786,1.340827e-05
19.18924,18.08922,17.63155,17.30719,17.21821,GALAXY,0.1100945,8.392135e-06
19.02637,17.62319,17.00879,16.62125,16.38041,GALAXY,0.1104417,1.070534e-05
18.58683,16.75918,15.92621,15.50227,15.22126,GALAXY,0.07930984,2.348691e-05
17.9838,16.60876,15.98825,15.59928,15.36782,GALAXY,0.05431635,1.06375e-05
17.02351,15.76747,15.14164,14.81839,14.5335,GALAXY,0.02010672,1.406379e-05
19.58621,19.42931,19.16154,19.12417,18.6385,QSO,0.3473473,4.020415e-05
19.47477,17.77675,16.77065,16.33002,15.98311,GALAXY,0.1288822,2.248697e-05
18.57047,17.53378,17.33875,17.1423,17.01824,GALAXY,0.04131748,5.4933e-06
19.32583,17.05659,15.89282,15.42188,15.03675,GALAXY,0.1708737,2.400108e-05
18.849,17.51887,17.0257,16.82357,16.67855,GALAXY,0.04136186,2.154411e-05
19.10183,17.84105,17.26116,16.93189,16.71837,GALAXY,0.1260469,9.797183e-06
18.94686,17.7577,17.08232,16.65552,16.42661,GALAXY,0.1472095,1.709733e-05
18.78518,18.60827,18.43483,18.43418,18.42938,QSO,1.075656,0.0004001193
19.20017,18.01742,17.54616,17.19895,17.0766,GALAXY,0.1184561,5.087873e-06
18.91407,16.94849,16.05569,15.63732,15.37288,GALAXY,0.05304564,1.377788e-05
18.95439,18.29376,17.7963,17.48703,17.45535,QSO,1.458044,0.0002339858
19.28634,17.25959,16.39534,15.99022,15.67074,GALAXY,0.05243253,1.53987e-05
18.35479,16.43431,15.57315,15.17031,14.85677,GALAXY,0.05014957,1.332347e-05
18.12356,16.87218,16.30227,15.93457,15.71858,GALAXY,0.04864929,6.000451e-06
19.51685,18.04498,17.14854,16.6907,16.41083,GALAXY,0.1423432,1.681375e-05
18.92984,18.89103,18.6246,18.74114,18.92164,QSO,1.125853,0.0004682791
17.93626,17.70912,17.69435,17.78833,17.67287,QSO,0.8491545,0.0001420045
18.37402,18.21684,18.1925,18.28925,18.18409,QSO,0.8872083,0.0001711044
18.57047,18.30642,18.21624,18.39253,18.13118,QSO,0.7516732,4.818861e-05
19.3797,17.47297,16.43209,15.99399,15.64708,GALAXY,0.1335282,2.036475e-05
19.38708,17.17272,15.84398,15.33323,15.01803,GALAXY,0.1988638,2.869549e-05
19.05277,17.73527,17.01674,16.62429,16.39367,GALAXY,0.07296098,1.013823e-05
19.03351,17.02348,15.97899,15.54375,15.18302,GALAXY,0.1250776,1.788243e-05
18.80033,19.0486,19.016,18.67725,18.58728,QSO,1.86893,0.0002389179
18.99169,17.38733,16.52935,16.13793,15.86788,GALAXY,0.1328542,1.062108e-05
19.24679,19.0056,18.69588,18.53458,18.52355,QSO,1.294448,0.0002824624
19.28991,17.97207,17.26423,16.89037,16.66098,GALAXY,0.1481195,1.162095e-05
19.281,17.90287,17.13588,16.70606,16.41127,GALAXY,0.09632356,1.38331e-05
19.24588,17.11813,16.02371,15.57942,15.19263,GALAXY,0.1334412,2.017726e-05
19.11687,17.70836,16.83041,16.38241,16.0622,GALAXY,0.1345323,7.039488e-06
19.13155,17.23836,16.41446,16.04208,15.74164,GALAXY,0.04219861,1.156421e-05
19.55288,17.77161,16.92504,16.48322,16.14111,GALAXY,0.0432243,1.559759e-05
18.32394,16.3262,15.41573,14.98714,14.62628,GALAXY,0.04296654,1.051255e-05
16.52373,14.53727,13.65957,13.24928,12.91789,GALAXY,0.04293832,9.646224e-06
18.55885,16.6666,15.82501,15.44146,15.11747,GALAXY,0.0423199,1.27345e-05
18.62442,16.47403,15.49152,15.0646,14.73384,GALAXY,0.09617978,1.498818e-05
19.07268,17.54657,16.86284,16.49244,16.23557,GALAXY,0.04493921,1.221735e-05
18.8345,17.57531,17.12399,16.86112,16.71506,GALAXY,0.0429235,9.454908e-06
18.52591,18.19882,17.68534,17.53703,17.44277,QSO,1.302251,8.080618e-05
18.75555,18.53099,18.43749,18.39084,18.2688,QSO,0.8048149,0.0001625663
18.16848,16.96297,16.31718,15.91879,15.67138,GALAXY,0.104705,1.881096e-05
18.80765,18.49155,18.38699,18.10501,18.11583,QSO,1.710709,0.0002743021
17.78582,16.64492,16.21013,15.95957,15.77771,GALAXY,0.02403673,8.479677e-06
19.33625,18.04366,17.30283,16.86547,16.57049,GALAXY,0.1184336,6.444275e-06
19.01768,18.69593,18.67927,18.46448,18.47983,QSO,0.5540105,6.398191e-05
19.10464,18.89383,18.5843,18.63368,18.6558,QSO,1.003592,0.0003391762
18.24732,16.42271,15.55553,15.13452,14.82186,GALAXY,0.03938797,8.766339e-06
19.44762,17.65332,16.70473,16.27366,15.92013,GALAXY,0.101879,2.019829e-05
18.11786,16.56091,15.92411,15.55519,15.36929,GALAXY,0.05134461,1.437395e-05
19.59593,17.23871,16.06878,15.58309,15.2482,GALAXY,0.1481527,2.482029e-05
19.55221,18.19159,17.44984,17.06915,16.841,GALAXY,0.07204711,2.261916e-05
16.22604,15.24102,14.83443,14.62413,14.44908,GALAXY,0.01015687,9.270858e-06
19.01584,17.13097,16.21553,15.72159,15.33878,GALAXY,0.05423904,1.43479e-05
18.44509,17.14663,16.53104,16.15282,15.90902,GALAXY,0.05174947,9.500248e-06
18.33373,18.20593,18.07715,18.03148,18.01412,QSO,1.180869,0.0001780051
19.56739,19.09407,18.80247,18.57876,18.55918,QSO,1.582119,0.0007378949
19.55995,19.35891,19.14353,19.18985,19.23775,QSO,1.109316,0.0004232454
18.76033,18.57496,18.71243,18.66807,18.67491,QSO,0.6412941,0.0001944041
18.92997,17.92741,17.44439,17.08649,16.90132,GALAXY,0.133697,5.432776e-06
19.43794,18.10449,17.49324,17.14231,16.95196,GALAXY,0.07046045,1.245394e-05
19.45369,18.18716,17.66438,17.33635,17.17049,GALAXY,0.07047532,7.57918e-06
18.74266,16.79947,15.85735,15.41103,15.05993,GALAXY,0.07178303,9.701217e-06
18.93821,16.89329,15.94122,15.47617,15.11743,GALAXY,0.07085853,1.470048e-05
18.34538,16.61703,15.78477,15.33512,15.00537,GALAXY,0.06909422,1.091409e-05
19.31307,18.05303,17.52239,17.16382,16.99966,GALAXY,0.09588923,7.713332e-06
19.00162,17.3204,16.39913,15.91143,15.52532,GALAXY,0.04935388,1.072191e-05
19.59171,18.18767,17.4836,17.04441,16.78251,GALAXY,0.09585138,6.563053e-06
19.33123,19.0004,18.70742,18.64913,18.28437,QSO,0.3676832,5.249687e-05
19.00894,17.25111,16.33504,15.89124,15.53741,GALAXY,0.1117675,2.707855e-05
19.29419,17.94038,17.38764,17.07777,16.80673,GALAXY,0.09238122,1.563165e-05
19.49603,18.00741,17.16395,16.72403,16.41908,GALAXY,0.1632501,2.307117e-05
18.80851,17.54241,16.97397,16.60687,16.38217,GALAXY,0.07255808,9.716497e-06
19.35518,17.46838,16.56339,16.12611,15.79047,GALAXY,0.06743453,1.415928e-05
19.0525,17.37228,16.57821,16.15425,15.86291,GALAXY,0.07294144,1.011117e-05
17.50197,15.82912,15.81964,15.06917,18.7364,GALAXY,0.002197955,1.222673e-05
17.79461,17.19322,16.23356,16.03242,15.43787,GALAXY,0.05663349,1.272984e-05
19.38416,18.60392,18.22722,18.09994,17.92625,QSO,2.396291,0.0002960367
19.55085,18.18165,17.60842,17.33459,17.0978,GALAXY,0.01607662,2.394842e-05
19.38229,18.21173,17.69761,17.36515,17.22674,GALAXY,0.07285944,8.843259e-06
18.22573,16.51039,15.7754,15.41973,15.15383,GALAXY,0.01739143,1.595315e-05
18.08503,16.66487,15.94003,15.46374,15.17181,GALAXY,0.04776406,5.926893e-06
17.81103,16.25135,15.5493,15.18968,14.94238,GALAXY,0.01646088,9.714768e-06
18.02462,16.98539,16.54917,16.19675,16.02071,GALAXY,0.05581965,5.880052e-06
19.38404,17.82051,16.95963,16.45511,16.10687,GALAXY,0.07258391,7.24414e-06
16.38023,14.64949,13.8975,13.49222,13.2091,GALAXY,0.01690997,6.37319e-06
17.21997,15.57774,15.10138,15.04394,15.07579,GALAXY,0.01723163,9.447567e-06
16.71038,14.86803,14.06691,13.64827,13.35152,GALAXY,0.0170419,6.317803e-06
18.16032,17.1592,16.75191,16.5517,16.49887,GALAXY,0.01224634,7.313093e-06
19.10139,17.63658,16.74974,16.32858,16.04259,GALAXY,0.1574996,1.710925e-05
19.23281,17.98599,17.39239,17.08904,16.88425,GALAXY,0.0,0.0
18.23275,16.94515,16.24589,15.83332,15.55122,GALAXY,0.08957975,9.810077e-06
19.56263,17.59116,16.59117,16.11307,15.7507,GALAXY,0.09055068,1.633783e-05
19.24018,18.05637,17.53374,17.17496,16.99149,GALAXY,0.08892375,7.206362e-06
19.20184,17.57255,16.81396,16.38663,16.12541,GALAXY,0.08246996,1.087128e-05
19.58457,18.39354,17.83503,17.45241,17.24956,GALAXY,0.07214437,6.278194e-06
19.58854,18.2466,17.49988,17.07121,16.81947,GALAXY,0.08926351,6.337391e-06
18.78876,18.75503,18.75654,18.5235,18.51159,QSO,1.864276,0.0003907747
18.66246,17.28858,16.6277,16.24545,15.96377,GALAXY,0.03104187,1.281621e-05
19.27835,18.16278,17.66942,17.34059,17.15196,GALAXY,0.09914164,7.717587e-06
19.57734,18.11231,17.53196,17.19062,16.98661,GALAXY,0.03110336,1.047834e-05
17.7292,16.09926,15.38198,15.0139,14.74394,GALAXY,0.0302727,8.043948e-06
19.29948,18.07063,17.4297,17.06034,16.79323,GALAXY,0.09183433,7.328203e-06
19.49315,17.49788,16.50673,16.07648,15.72423,GALAXY,0.09152196,1.337539e-05
19.29009,18.10037,17.2563,16.83412,16.54679,GALAXY,0.2193273,6.930076e-06
19.18175,17.73756,16.92533,16.45655,16.15512,GALAXY,0.1572606,6.484453e-06
17.35491,16.40666,16.14528,16.02666,16.00241,GALAXY,0.0,0.0
18.88452,17.8025,17.38023,17.0229,16.88113,GALAXY,0.05783027,6.306764e-06
19.14834,17.93407,17.64315,17.42373,17.35038,GALAXY,0.04560019,6.903286e-06
17.74571,16.63092,16.18776,15.90566,15.66907,GALAXY,0.03777855,7.55362e-06
18.70008,17.39255,16.6789,16.21226,15.95425,GALAXY,0.08743379,4.776771e-06
18.62115,17.06349,16.3281,15.94055,15.68812,GALAXY,0.0799996,1.195017e-05
18.08393,16.96476,16.5758,16.28466,16.17106,GALAXY,0.08108532,6.400672e-06
19.41939,17.73124,16.87323,16.46609,16.11528,GALAXY,0.1006683,1.481817e-05
17.67292,17.41657,17.43446,17.55275,17.51533,QSO,0.711871,6.625852e-05
19.3264,17.78613,16.99556,16.543,16.23673,GALAXY,0.1006418,9.700499e-06
18.92918,18.85312,18.55029,18.35679,18.01178,QSO,0.2679677,4.973172e-05
19.49187,18.8953,18.22382,17.79531,17.62872,QSO,0.1874529,4.60736e-05
18.86949,18.66366,18.53448,18.37462,18.38544,QSO,1.490464,0.0003410779
19.52486,18.20224,17.45529,17.05533,16.76172,GALAXY,0.1424751,1.368998e-05
19.1039,17.28103,16.45543,16.03987,15.74086,GALAXY,0.08051868,1.669398e-05
19.07344,17.77872,17.29417,16.95521,16.82529,GALAXY,0.08134855,1.089364e-05
19.26265,17.84771,17.20358,16.84833,16.62622,GALAXY,0.08914343,1.721525e-05
19.43626,17.35836,16.39416,15.95868,15.62767,GALAXY,0.09987907,2.326538e-05
18.05257,16.91104,16.42043,16.18729,16.03774,GALAXY,0.02115509,1.887079e-05
19.06742,17.95557,17.47709,17.1684,17.06264,GALAXY,0.1032785,8.118272e-06
19.12898,17.15489,16.2431,15.83441,15.49667,GALAXY,0.09515281,2.192919e-05
17.98029,15.83683,14.85368,14.4032,14.0915,GALAXY,0.09742641,2.502026e-05
19.13702,17.1167,16.13313,15.73188,15.40715,GALAXY,0.09698313,1.67166e-05
19.13759,17.0996,16.08695,15.64567,15.29368,GALAXY,0.09546681,2.093947e-05
18.91009,17.57199,16.66362,16.19946,15.89871,GALAXY,0.1585384,4.425314e-05
17.68605,17.51829,17.35208,16.86793,16.90962,QSO,0.1017756,1.699907e-05
19.18225,17.35949,16.42305,15.98366,15.64196,GALAXY,0.09951675,3.406391e-05
18.39864,17.03232,16.39659,16.03519,15.83873,GALAXY,0.1021166,1.130665e-05
18.41033,17.38608,16.97498,16.60869,16.50741,GALAXY,0.1012688,5.576633e-06
18.83561,17.13534,16.3229,15.90739,15.60119,GALAXY,0.09942296,2.579233e-05
19.5602,17.65884,16.76836,16.36536,16.0647,GALAXY,0.07414454,1.947227e-05
19.05463,17.81802,17.19482,16.79702,16.56707,GALAXY,0.1025788,9.733018e-06
19.30976,17.18747,16.20382,15.77082,15.44204,GALAXY,0.100877,2.444576e-05
18.44374,16.97038,16.31379,15.96461,15.72558,GALAXY,0.05052583,1.391703e-05
19.19709,17.98462,17.55527,17.24034,17.12387,GALAXY,0.07426962,6.597611e-06
18.8288,17.48397,16.79425,16.44016,16.22636,GALAXY,0.1007864,1.327289e-05
18.68027,17.42497,16.80502,16.47328,16.25118,GALAXY,0.04522222,1.107779e-05
18.78655,17.77713,17.16605,16.90308,16.9017,GALAXY,0.07455117,8.101289e-06
17.99664,16.04668,15.14095,14.72636,14.42118,GALAXY,0.07410888,1.431346e-05
19.44998,18.20776,17.54545,17.18853,16.97185,GALAXY,0.1288075,1.253739e-05
18.89265,17.0613,16.17418,15.75869,15.44795,GALAXY,0.07392596,1.886042e-05
18.64672,17.4831,16.89755,16.54532,16.30684,GALAXY,0.09176427,1.172038e-05
18.45185,17.20671,16.69133,16.4481,16.23368,GALAXY,0.04543479,1.901513e-05
19.34516,18.12487,17.52001,17.2138,16.98512,GALAXY,0.0740443,2.415862e-05
18.76664,17.66305,17.26379,17.08888,17.04064,GALAXY,0.03287268,10.34072
19.5213,17.62869,16.77928,16.38518,16.10608,GALAXY,0.06753936,1.596522e-05
19.57684,17.85145,17.23879,16.92075,16.68128,GALAXY,0.0673557,2.209726e-05
19.01031,17.75287,17.09249,16.7053,16.42682,GALAXY,0.1199812,1.145759e-05
18.78802,17.78262,17.28566,16.93897,16.79541,GALAXY,0.07502236,8.509952e-06
18.2497,16.40975,15.5672,15.1842,14.89001,GALAXY,0.07480536,1.298697e-05
19.31297,17.42922,16.45476,15.95645,15.58299,GALAXY,0.07222258,2.11392e-05
18.98315,17.14537,16.25066,15.84029,15.52596,GALAXY,0.0822293,1.755915e-05
19.37538,17.84384,17.07943,16.65869,16.36067,GALAXY,0.07263124,1.442249e-05
18.00365,15.95376,15.04227,14.60873,14.28739,GALAXY,0.07431127,1.432197e-05
18.93048,16.88333,15.98039,15.55359,15.24067,GALAXY,0.07547654,1.428153e-05
19.45833,18.12961,17.36534,16.95456,16.71245,GALAXY,0.07655784,1.725001e-05
18.97957,17.34156,16.49917,16.06156,15.74508,GALAXY,0.07346659,1.488256e-05
18.0371,16.0942,15.18502,14.75808,14.43169,GALAXY,0.075324,1.602168e-05
18.75499,16.80741,15.87554,15.41973,15.08724,GALAXY,0.07604691,2.101006e-05
19.48498,17.4744,16.54337,16.10226,15.76317,GALAXY,0.07357444,2.149617e-05
18.95873,17.95675,17.49425,17.16848,17.0126,GALAXY,0.07581199,8.715725e-06
18.8987,17.07107,16.22957,15.84142,15.55105,GALAXY,0.07217578,1.881663e-05
18.55588,16.68148,15.82317,15.42967,15.13208,GALAXY,0.07251018,1.302234e-05
18.44542,17.41912,16.97543,16.59507,16.44009,GALAXY,0.07567072,8.502502e-06
18.90873,17.70771,17.12288,16.71283,16.50854,GALAXY,0.07658952,9.097124e-06
19.14762,17.78924,17.22193,16.87226,16.69085,GALAXY,0.07441138,7.955484e-06
19.02463,17.80355,17.21774,16.8232,16.62106,GALAXY,0.07509638,8.300796e-06
19.37131,17.40377,16.45765,16.00939,15.65483,GALAXY,0.07485925,2.393456e-05
18.72567,16.64952,15.73032,15.31058,14.99667,GALAXY,0.07393393,1.548571e-05
19.45133,18.86584,20.09371,18.38143,17.38354,QSO,0.3353118,0.0001762864
19.10085,17.12964,16.21578,15.79574,15.48755,GALAXY,0.07835945,1.808601e-05
19.13688,18.14359,17.85981,17.53329,17.43698,GALAXY,0.0753857,5.729914e-06
19.33745,17.5583,16.67714,16.25013,15.94353,GALAXY,0.08254939,2.668523e-05
19.03918,17.07731,16.16717,15.76336,15.45786,GALAXY,0.08241668,1.792886e-05
18.70232,16.7894,15.95826,15.56268,15.26754,GALAXY,0.0514928,1.482463e-05
19.10528,17.57944,16.83869,16.47679,16.20132,GALAXY,0.05143315,9.058779e-06
19.37713,18.66874,18.35777,18.02349,18.17175,GALAXY,0.1366824,7.120735e-06
18.01346,18.03584,17.87942,17.93564,18.08045,QSO,1.250757,0.0001794198
18.48808,17.03462,16.19114,15.76256,15.45338,GALAXY,0.1041691,1.692274e-05
18.83257,18.55684,18.27698,18.07311,18.06523,QSO,1.694543,0.0004842836
19.27695,18.19849,17.82862,17.60075,17.49183,GALAXY,0.04397858,6.718953e-06
18.58615,17.46801,17.12759,16.88989,16.79726,GALAXY,0.07526162,9.888506e-06
18.68086,17.32565,16.56876,16.1754,15.88316,GALAXY,0.1274527,1.481128e-05
18.85362,17.07773,16.18621,15.75036,15.40863,GALAXY,0.104445,1.809737e-05
18.95434,17.63028,17.03105,16.69143,16.47991,GALAXY,0.0799408,1.376952e-05
19.4175,18.07834,17.41263,17.05926,16.84825,GALAXY,0.09349753,1.489365e-05
19.36336,18.22741,17.7781,17.49834,17.37821,GALAXY,0.07972728,7.397533e-06
17.95584,16.88624,16.62485,16.50733,16.38404,GALAXY,0.02932648,4.965321e-06
18.94831,17.22038,16.40108,15.93769,15.61935,GALAXY,0.08567702,1.153586e-05
18.90394,17.95097,17.57651,17.36985,17.20071,GALAXY,0.02919288,6.570978e-06
19.57566,18.12564,17.40444,17.01455,16.74401,GALAXY,0.0768436,1.795976e-05
19.14735,17.82169,17.22506,16.85661,16.603,GALAXY,0.07979117,8.157147e-06
18.89603,17.49321,16.94703,16.61312,16.38397,GALAXY,0.04785986,1.195717e-05
19.12626,17.36231,16.47112,16.04579,15.69907,GALAXY,0.08329438,1.79838e-05
19.27032,17.84933,17.08255,16.71447,16.44276,GALAXY,0.08482233,2.453445e-05
18.32049,16.29808,15.36424,14.95183,14.62209,GALAXY,0.08297135,1.565747e-05
17.26524,16.26944,15.77391,15.37257,15.22222,GALAXY,0.08250573,6.76733e-06
19.38252,18.15382,17.54761,17.17091,16.94124,GALAXY,0.08396991,1.030452e-05
18.28941,17.56277,17.0038,16.54318,16.37122,QSO,0.1255665,2.283147e-05
19.32664,17.65812,16.74766,16.28852,15.94074,GALAXY,0.1134093,2.397198e-05
18.80571,18.52544,18.23031,18.21066,18.07211,QSO,2.06033,0.0005977441
19.42271,18.98593,18.90118,19.12253,18.86492,QSO,0.7725611,6.58529e-05
19.38494,17.87932,17.2804,16.98883,16.86049,GALAXY,0.00726866,0.0001595574
14.36249,13.23584,12.69374,12.40953,12.21824,GALAXY,0.006938022,1.241293e-05
18.69362,17.40811,16.75107,16.37134,16.14466,GALAXY,0.07938445,1.029133e-05
19.09979,17.18253,16.28234,15.87108,15.54743,GALAXY,0.08236735,1.863194e-05
15.77127,15.13272,14.88506,14.89006,14.79649,GALAXY,0.006725679,5.658919e-06
19.33453,17.61564,16.82952,16.46881,16.16865,GALAXY,0.04568631,1.705558e-05
19.20562,17.91176,17.23207,16.86259,16.58228,GALAXY,0.115817,1.08458e-05
19.08354,17.83742,17.34353,17.04028,16.84341,GALAXY,0.08209098,1.803832e-05
19.17362,18.94374,18.72087,18.61929,18.41694,QSO,0.3834846,8.083057e-05
18.91847,17.25621,16.34408,15.88554,15.57144,GALAXY,0.1024554,2.650733e-05
18.96116,18.63501,18.46477,18.34564,18.29039,QSO,1.492288,0.0006971589
19.44537,17.48074,16.46291,16.02442,15.67382,GALAXY,0.1258726,2.796361e-05
19.40312,18.94257,18.76021,18.84567,18.65251,QSO,0.7671665,8.458709e-05
19.05124,17.57284,17.11987,16.82956,16.71803,GALAXY,0.07911047,7.050407e-06
19.45079,18.12893,17.4475,17.10891,16.91889,GALAXY,0.1022147,2.235145e-05
19.40067,18.22977,17.69683,17.39955,17.28165,GALAXY,0.126648,9.405395e-06
19.46609,17.68159,16.76288,16.32978,16.0082,GALAXY,0.1267913,2.55396e-05
19.04664,17.1997,16.18421,15.77112,15.43794,GALAXY,0.1268028,2.091131e-05
19.07572,19.07344,18.90673,18.92875,18.97586,QSO,1.300552,0.0005355033
18.78827,17.01047,16.04581,15.61521,15.25862,GALAXY,0.1141177,2.673473e-05
19.00374,17.633,16.9434,16.54427,16.28285,GALAXY,0.09178285,8.444887e-06
18.8163,17.72015,17.05643,16.62233,16.38198,GALAXY,0.1161394,8.637526e-06
18.81556,18.38273,18.02103,17.74587,17.65939,GALAXY,0.1660306,9.261159e-06
19.39287,18.02213,17.28411,16.91521,16.67088,GALAXY,0.1392699,2.15188e-05
19.54265,18.38288,17.53989,17.13272,16.91701,GALAXY,0.1644839,3.100192e-05
18.30675,17.02508,16.60946,16.38268,16.98663,GALAXY,0.008442114,2.974043e-05
19.29729,19.13156,19.04826,19.15683,19.06071,QSO,0.8867787,0.0006308028
19.55774,19.46588,19.25419,19.44977,19.55872,QSO,1.061872,0.0005437916
18.63169,17.61161,17.22219,17.09775,16.94352,GALAXY,0.005479112,6.853345e-06
19.56143,19.3714,19.17943,19.07715,19.19077,QSO,1.383341,0.0006308543
19.22799,19.0351,18.87702,18.82178,18.69439,QSO,0.9402877,0.0003482582
18.3989,17.33823,16.86836,16.57811,16.37493,GALAXY,0.04176108,8.01391e-06
17.08882,15.45831,14.66191,14.25474,13.94135,GALAXY,0.03106638,6.550025e-06
16.31491,15.40052,15.03415,14.85872,14.70502,GALAXY,0.02353482,7.619102e-06
19.2911,17.67445,16.8638,16.4869,16.18361,GALAXY,0.1176169,1.94226e-05
18.44915,17.07749,16.40801,16.06543,15.8028,GALAXY,0.1179579,1.523497e-05
18.99645,18.74936,18.20752,17.72972,17.64632,QSO,0.150039,4.44685e-05
19.3393,19.21845,19.14699,19.04624,18.87564,QSO,1.995481,0.0006224206
17.28714,16.36037,15.84823,15.46159,15.28694,GALAXY,0.09691863,5.458084e-06
18.93741,18.06986,17.6088,17.25945,17.17402,GALAXY,0.1360768,8.493962e-06
18.90581,18.91104,18.67377,18.68654,18.70716,QSO,1.377342,0.0003171827
18.78923,17.78795,17.24774,16.89184,16.69929,GALAXY,0.1377091,9.354902e-06
19.58689,17.64444,16.54072,16.07685,15.70201,GALAXY,0.1359553,2.549042e-05
19.52604,19.35809,19.36333,19.08265,19.00071,QSO,1.793475,0.0006023423
18.91983,18.6615,17.94849,17.4953,17.29042,QSO,0.2015536,5.486532e-05
19.3464,18.17489,17.86846,17.72683,17.6962,QSO,2.813031,0.0001425055
19.44107,19.11801,18.66353,18.43607,18.17564,QSO,0.4046934,9.034619e-05
19.04156,18.91015,18.76696,18.84439,18.85045,QSO,0.97018,0.000329283
19.30715,19.1249,19.02545,18.87205,18.83964,QSO,1.671937,0.000520144
19.37583,19.07873,18.52301,18.22563,17.8264,QSO,0.2509934,4.454399e-05
16.25862,14.41724,13.60372,13.22326,12.98035,GALAXY,0.03618217,8.748394e-06
19.2904,18.12312,17.58488,17.27578,17.06652,GALAXY,0.0363849,9.519864e-06
19.33041,19.20954,18.87303,18.40955,18.25265,QSO,1.894586,0.0002562753
19.07489,17.89875,17.28885,16.95228,16.78526,GALAXY,0.1296644,1.20814e-05
18.91947,18.50872,18.58517,18.64875,18.57228,QSO,0.6924933,0.0001447925
18.04168,17.641,17.62543,17.69975,17.54631,QSO,0.7136641,8.50691e-05
19.35559,19.3098,18.95523,18.81403,18.37721,QSO,0.3360889,8.018954e-05
18.66504,17.51855,17.04482,16.76869,16.61644,GALAXY,0.03940554,7.322836e-06
17.97053,17.0857,16.75721,16.57687,16.43567,GALAXY,0.02184609,6.699379e-06
19.40267,19.0715,18.60326,18.44073,18.36642,QSO,1.261787,0.0003545723
17.60628,17.20152,17.19118,17.06402,17.10725,QSO,0.5019509,5.403277e-05
18.30899,16.83192,16.22362,15.84157,15.58963,GALAXY,0.06437109,9.731636e-06
19.16118,17.86254,17.32502,16.93828,16.6908,GALAXY,0.06529283,6.671028e-06
16.98199,15.27154,14.49962,14.11185,13.75683,GALAXY,0.04759979,1.236514e-05
19.26966,19.2267,18.99519,18.99875,19.03394,QSO,1.301257,0.0003968723
